username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-06-26 14:15;0;0;"@glossier you guys are killing it #nofilterjustglossier pic.twitter.com/tcAdA8besc";;@glossier;#nofilterjustglossier;"747176413170565120";https://twitter.com/susiekemp/status/747176413170565120
;2016-06-24 12:22;0;2;"Thanks so much @glossier & @SakaraLife for my #haloscope highlighters! Can't wait to try it #nofilterjustglossier pic.twitter.com/Mg4HjwPV0N";;@glossier @SakaraLife;#haloscope #nofilterjustglossier;"746423219293294592";https://twitter.com/_realnatalie/status/746423219293294592
;2016-06-24 11:34;1;2;"@glossier #nofilterjustglossier pic.twitter.com/RQ0dz0xp0J";;@glossier;#nofilterjustglossier;"746411202096541696";https://twitter.com/iambiancaharris/status/746411202096541696
;2016-06-23 16:44;0;5;"I may not be feeling great but my skin sure is @glossier @MarioBadescu #nofilterjustglossier pic.twitter.com/RZYpCVtYOC";;@glossier @MarioBadescu;#nofilterjustglossier;"746126872941993987";https://twitter.com/shannonnkenney/status/746126872941993987
;2016-06-20 18:47;0;0;"even better without makeup #NoFilterJustGlossier";;;#NoFilterJustGlossier;"745070506710282240";https://twitter.com/GraniteStateTix/status/745070506710282240
;2016-06-18 16:48;0;1;"i call this look "low-key 90's roller-derby queen" #nofilterjustglossier https://www. instagram.com/p/BG0JjV1QYzn/";;;#nofilterjustglossier;"744315914686861312";https://twitter.com/divyadoes/status/744315914686861312
;2016-06-17 07:44;0;4;"My hair today tho. #ouaiaddicted #nofilterjustglossier http:// ift.tt/21qzY6Z pic.twitter.com/7QZ4a8asnb";;;#ouaiaddicted #nofilterjustglossier;"743816558976339968";https://twitter.com/sarahesterman/status/743816558976339968
;2016-06-17 05:53;0;0;"Pro Tip: glossier bags make amazing travel pillows #nofilterjustglossier @Chicago O'Hare… https://www. instagram.com/p/BGwZw23DrA8/";;@Chicago;#nofilterjustglossier;"743788616686538752";https://twitter.com/Denajulias/status/743788616686538752
;2016-06-16 12:18;0;2;"Today's face: naked with a touch of Haloscope in Topaz #nofilterjustglossier @glossier @IntoTheGloss pic.twitter.com/jf9NsQEnjp";;@glossier @IntoTheGloss;#nofilterjustglossier;"743523089695244289";https://twitter.com/RaedDanielle/status/743523089695244289
;2016-06-15 20:13;0;0;"#maskforce #nofilterjustglossier glossier https://www. instagram.com/p/BGsylD4CXbz/";;;#maskforce #nofilterjustglossier;"743280229679042560";https://twitter.com/emily_ruhl/status/743280229679042560
;2016-06-15 12:41;0;3;"#book our #vision cabaña #room ! What a #view ! #roomwithaview #XperienceHotels #nofilterjustglossier pic.twitter.com/c4oJIyd2MA";;;#book #vision #room #view #roomwithaview #XperienceHotels #nofilterjustglossier;"743166583929868290";https://twitter.com/infhos/status/743166583929868290
;2016-06-14 16:41;0;0;"Been happy. glossier #haloscope in topaz. #nofilterjustglossier https://www. instagram.com/p/BGp1DVwqAcN/";;;#haloscope #nofilterjustglossier;"742864453322956801";https://twitter.com/alyssaneilson/status/742864453322956801
;2016-06-14 13:40;0;0;"our kind of mailbox haloscope #nofilterjustglossier @Obvious Agency https://www. instagram.com/p/BGpg5lYDXtC/";;@Obvious;#nofilterjustglossier;"742819141254565888";https://twitter.com/obviousagncy/status/742819141254565888
;2016-06-14 07:32;0;0;"Lookit this little beauty! http:// prideinlondon.org/plan-your-prid e/pride-guide … #PrideinLondon #nofilter #NoFilterJustGlossier";;;#PrideinLondon #nofilter #NoFilterJustGlossier;"742726428534378496";https://twitter.com/AliCamps/status/742726428534378496
;2016-06-13 16:29;48;297;"Haloscope in Quartz. #NoFilterJustGlossier . http:// bff.glossier.com/dYe1O pic.twitter.com/qcPh4qkVbl";;;#NoFilterJustGlossier;"742499156745322497";https://twitter.com/90swomen/status/742499156745322497
;2016-06-13 07:02;0;0;"sixties baby #outfitdetails #rumorsboutique #wetnwildbeauty #nofilterjustglossier @… https://www. instagram.com/p/BGmK46wNvK7/";;@;#outfitdetails #rumorsboutique #wetnwildbeauty #nofilterjustglossier;"742356573171908608";https://twitter.com/ToriRadday/status/742356573171908608
;2016-06-09 19:21;0;1;"Can't wait to get my @glossier haloscopes! Stalking the #haloscope & #nofilterjustglossier tags on Instagram in the meantime";;@glossier;#haloscope #nofilterjustglossier;"741092797793460225";https://twitter.com/seulghi/status/741092797793460225
;2016-06-07 16:05;0;1;"the best kind of delivery tho. #glossier #haloscope #nofilterjustglossier pic.twitter.com/9ub9PdAMki";;;#glossier #haloscope #nofilterjustglossier;"740318833240625152";https://twitter.com/kaitlynwylde/status/740318833240625152
;2016-06-06 19:06;0;0;"#nofilterjustglossier https://www. instagram.com/p/BGVf0TUkH3q/";;;#nofilterjustglossier;"740002010024529925";https://twitter.com/danielleprescod/status/740002010024529925
;2016-06-06 14:07;0;0;"Baby skin thanks @glossier #nofilterjustglossier 󾬏 #haloscope shimmer http:// fb.me/4ErFopMvL";;@glossier;#nofilterjustglossier #haloscope;"739926685538193409";https://twitter.com/TVDMyObsession/status/739926685538193409
;2016-06-06 13:20;15;9;"© @1phoebejtonkin IG Baby skin thanks @glossier #nofilterjustglossier pic.twitter.com/g27CmLkkpc";;@1phoebejtonkin @glossier;#nofilterjustglossier;"739914838332297216";https://twitter.com/WeskinUA/status/739914838332297216
;2016-05-23 12:12;0;2;"#NoFilterJustGlossier pic.twitter.com/EoUNeAVsF6";;;#NoFilterJustGlossier;"734824287027105792";https://twitter.com/GetWazzy/status/734824287027105792
;2016-05-13 17:17;0;0;"When you have a migraine but you still look cute! #nofilterjustglossier https://www. instagram.com/p/BFXgSFnsjxo/";;;#nofilterjustglossier;"731277308196163585";https://twitter.com/_miss_oktober_/status/731277308196163585
;2016-04-25 07:27;0;0;"Glossier has some cute new items and you can use this link for 20% off your first order http:// bff.glossier.com/dO8Dc #nofilterjustglossier";;;#nofilterjustglossier;"724605857082695680";https://twitter.com/SarahBanks/status/724605857082695680
